id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long
215,2020-09-16,569481.96,4,3,2729,2625,3,0,0,4,11,3822,1883,2018,0,98001,47.640643201128015,-122.3659265205006
216,2013-03-08,397673.99,2,1,3098,8079,2,0,3,2,13,1738,1996,1974,0,98005,47.63942024513007,-122.48543189651495
217,2021-04-09,461315.84,2,2,3365,2567,3,0,1,4,8,2782,1252,2017,2020,98001,47.15082048826376,-121.69852518202391
218,2016-12-19,460398.49,2,3,3867,1531,2,0,4,5,3,1867,370,1927,1961,98007,47.403054770343275,-121.78123782490148
219,2005-07-31,661297.09,6,5,1929,9243,2,1,3,4,1,2690,394,1913,0,98004,47.40899225881522,-122.47740630804053
220,2008-01-19,414402.29,1,3,2173,3019,1,1,1,2,4,645,1210,1998,0,98003,47.6582618126864,-122.50614523033435
221,1997-04-21,534444.94,4,1,4766,9464,2,0,3,2,1,1734,1620,1963,0,98004,47.43732818859948,-122.49382156663786
222,2014-09-07,423386.16,5,4,875,8567,2,1,2,1,13,1560,189,2013,0,98001,47.71165729765484,-122.01285808797823
223,2019-10-12,689539.22,2,3,2936,2290,2,1,0,4,11,3087,1194,2014,0,98008,47.43905309280035,-122.46425500769283
224,1949-12-12,359510.72,4,4,3070,6115,2,0,1,1,12,3594,628,1943,0,98002,47.64308341834476,-122.49613988448466
225,2014-03-13,496940.08,7,4,4448,6210,1,0,0,1,12,1854,929,1930,0,98006,47.323097756069465,-121.84500994946164
226,2007-02-25,536619.82,1,3,4472,9891,2,1,4,5,13,3744,1903,1999,0,98002,47.349285328032316,-121.72105143827766
227,2006-03-25,583397.07,5,6,4109,8057,3,0,2,4,1,2326,939,1954,1960,98001,47.22620309727294,-122.57918290769184
228,2004-10-29,424269.09,8,3,4205,5314,2,0,4,4,10,1464,1801,1939,0,98004,47.32510865589232,-122.51983713516542
229,1922-05-15,462261.94,7,3,2654,8293,3,0,0,5,12,3313,104,1919,0,98008,47.41597692110369,-122.46496730631505
230,2012-02-23,352940.91,3,6,4090,8365,1,0,0,2,1,886,1561,2004,0,98001,47.70275726607128,-122.55198892689369
231,2004-08-01,548718.6,4,2,1879,4656,3,0,4,1,2,3191,1675,1995,0,98009,47.08601398816208,-121.99175618584702
232,1991-03-07,469783.48,3,1,1705,3648,2,0,0,3,8,741,734,1963,0,98009,47.287121393646174,-122.26597986035291
233,1944-03-12,472376.75,3,6,1104,2950,2,1,4,4,4,3440,1710,1929,0,98001,47.575385390678726,-121.83603889374608
234,2017-07-15,689237.17,6,5,2737,3294,1,1,3,4,9,3315,1301,2014,2016,98003,47.56188731147171,-121.62055888464111
235,1942-07-06,569365.23,5,6,3959,7337,2,1,3,5,3,1240,951,1942,0,98003,47.62632062222309,-121.6435274219052
236,1968-03-12,511982.65,6,5,1726,8668,3,1,3,2,3,1938,896,1956,0,98008,47.135618109489805,-122.01511158372891
237,1980-12-11,374746.29,4,1,4912,3857,3,0,4,5,12,4314,1657,1949,0,98010,47.65870675362368,-122.17396989648951
238,2007-04-01,484176.26,8,4,2676,8863,1,0,4,5,3,2261,172,1995,2007,98006,47.32800797185567,-122.52693364617063
239,1992-10-09,536152.73,6,1,1808,1988,3,1,2,4,3,4378,1308,1921,0,98008,47.40464937440342,-121.68886694172545
240,1952-12-05,464878.56,8,6,3320,8430,2,1,1,2,2,2517,1336,1922,0,98006,47.076324106197696,-122.31537998642955
241,2016-09-28,464859.37,6,6,1501,9674,1,1,2,3,4,3870,276,1918,0,98010,47.123038888212214,-121.82181506638996
242,1927-12-03,481349.52,3,6,1681,5562,3,0,2,2,8,2738,136,1915,0,98004,47.454200062376735,-122.19783370773425
243,1991-04-25,414330.34,6,3,4160,7934,3,1,0,5,9,1215,1686,1942,0,98002,47.3916996999204,-122.27978052674526
244,2023-12-07,530728.76,2,4,1116,7303,3,1,4,5,12,2191,729,2021,0,98008,47.20002277943608,-121.62229546888945
245,1992-05-08,557803.86,5,2,4291,7900,2,0,1,1,2,1789,631,1971,0,98004,47.34517920073964,-122.41034234737228
246,1989-04-12,541688.09,1,5,1846,6001,3,1,4,4,11,4423,952,1954,0,98004,47.25709318678728,-122.19784835968377
247,2001-04-15,512239.74,5,1,1520,7968,1,0,4,4,7,3502,1722,1923,0,98004,47.36446363848844,-122.15876836264664
248,1983-07-29,574054.58,7,1,2985,4498,1,0,4,4,13,2470,1570,1902,0,98005,47.557509563193776,-121.85002042079309
249,1992-10-19,534084.53,3,5,887,8502,2,1,0,4,1,1601,300,1927,1940,98003,47.682260852509195,-121.68569834816111
250,2020-04-14,536563.29,7,3,3424,5421,3,0,1,1,9,3527,420,2015,0,98001,47.793671082934914,-122.40440754432814
251,1987-08-23,424203.18,7,2,3833,7781,3,0,1,4,5,2672,1590,1984,0,98001,47.365667748914326,-121.81272238915034
252,1993-05-25,474540.98,2,5,2838,3750,3,1,4,3,12,1330,941,1986,0,98007,47.57798639914683,-121.96934516831915
253,1998-10-04,363194.05,1,2,1328,4240,2,1,1,3,3,632,583,1995,2013,98003,47.16150592633127,-122.34769133449055
254,1990-08-09,569627.87,7,1,2112,5634,2,1,1,4,1,1054,942,1975,2021,98007,47.55773058992259,-121.73228278023424
255,1990-03-14,594606.49,1,6,3323,5984,2,0,0,4,9,1049,1573,1989,0,98006,47.63441084729426,-121.8829643484178
256,2011-02-18,381061.68,2,6,4535,2071,1,1,3,1,9,2700,1197,1991,2015,98010,47.06846234069811,-121.94937842437028
257,2017-01-19,479706.63,8,3,2285,1057,2,0,3,2,11,1852,1561,2005,0,98006,47.47859018802824,-122.33502301181603
258,2024-01-01,383301.74,6,6,1933,1908,3,0,4,5,8,2548,861,2018,0,98005,47.685583547666354,-121.8373334405341
259,1996-03-09,491954.94,4,6,4268,9569,1,0,3,2,1,4270,408,1992,2022,98007,47.74577992431924,-122.32995229170973
260,1971-08-11,630234.07,1,6,3797,9025,1,1,4,2,5,1949,991,1966,2004,98003,47.5365500101791,-122.26683102232104
261,1964-11-26,515118.98,1,6,3264,7921,1,0,2,4,12,3165,1557,1946,0,98008,47.68754981045413,-122.4701835089753
262,2018-08-11,240690.51,4,1,1441,7681,2,1,3,5,12,2247,1092,1957,0,98003,47.5116106344861,-121.72555899423165
263,1997-07-10,393348.31,5,5,2794,3569,2,0,3,2,1,3982,1654,1992,0,98005,47.11713722880921,-122.09842267622123
264,1973-06-03,508105.73,6,3,4135,8336,2,0,2,5,10,2835,1220,1918,0,98010,47.77280367300136,-122.29302489219509
265,1989-06-18,489320.89,4,4,3268,9280,2,1,3,3,9,3075,561,1956,0,98003,47.67520591933798,-122.47418165188056
266,2022-12-13,689739.73,3,6,1467,1333,2,0,3,4,9,1276,1619,1965,2002,98005,47.404357246400146,-121.74667778969982
267,1973-07-27,590451.12,1,4,1217,1637,1,0,0,1,11,2051,739,1927,0,98001,47.41700172846086,-122.18830474993078
268,2023-07-15,343599.61,8,3,2587,3180,2,0,3,3,13,808,261,1976,2007,98006,47.11170564425782,-122.53588361983978
269,2023-11-27,525601.12,4,4,2971,9383,1,0,1,5,11,605,1719,1990,0,98006,47.20079327180191,-122.00626813748475
270,1999-06-13,389710.51,8,2,3389,5111,2,0,3,2,7,4120,196,1978,0,98006,47.44187833207072,-122.18081086618226
271,1984-12-07,487116.13,8,5,3074,2195,3,0,1,5,1,4291,1203,1912,0,98009,47.14628996296291,-122.41558203852533
272,2024-08-24,496854.21,2,4,3833,5315,2,0,2,2,7,2026,1107,1978,2016,98006,47.07610602412419,-122.44817018564784
273,1984-12-14,477597.65,8,6,2538,8235,2,1,4,1,4,1558,885,1914,0,98007,47.05526758899301,-122.38005666934946
274,1989-01-10,584713.32,2,6,2066,5671,1,1,1,1,7,4314,1570,1984,0,98005,47.639940445659015,-122.07809344451032
275,1996-03-07,314175.8,8,6,2072,5569,3,1,4,5,12,1027,1863,1902,0,98002,47.3238204444707,-121.90219163103845
276,2009-06-26,373567.05,6,1,2030,3603,1,1,1,5,2,1678,1222,2003,0,98005,47.25156778822222,-122.4427744048083
277,2010-04-01,643473.5,4,1,2902,6778,3,0,2,3,12,4387,629,2002,0,98010,47.55007685027142,-122.43963464320073
278,1949-06-14,545966.08,1,3,2732,7946,3,0,0,3,11,2972,891,1935,0,98009,47.5000571791852,-122.44029125321956
279,1974-07-01,487272.45,6,3,3518,5271,3,0,0,1,4,2291,1632,1959,0,98006,47.76783182621861,-121.62764505219367
280,1997-11-11,560483.99,1,1,4583,4520,3,1,1,5,3,3918,1468,1943,0,98003,47.7563572066566,-121.6287856142086
281,1978-01-31,485873.25,8,6,3380,8267,3,0,4,2,5,2177,574,1948,0,98007,47.3636658672721,-122.45985955895885
282,1979-09-29,475717.19,7,3,4610,6968,3,1,4,3,11,4447,306,1920,0,98004,47.32726261032857,-122.21078509800664
283,2001-06-30,440549.26,3,1,4055,6442,2,1,3,1,8,2652,1787,1948,0,98010,47.27681352728855,-121.68610223786351
284,2021-02-25,533088.66,1,5,1938,4774,3,0,0,2,1,3826,891,1970,0,98009,47.538348677069685,-121.87376725668254
285,1949-02-09,234347.25,1,5,4823,8016,2,0,0,2,6,2416,1145,1942,1993,98009,47.42588221410783,-122.23418340119224
286,1995-12-12,576489.1,1,2,944,6354,3,1,4,2,10,1520,1187,1914,1931,98008,47.30984601264966,-122.36904921927453
287,2024-10-14,427192.48,3,6,1436,3014,2,0,4,1,9,3537,1631,2019,0,98003,47.17758289126,-122.32782049895692
288,1993-01-20,502169.71,8,3,4533,8550,3,0,4,4,13,848,639,1989,2002,98001,47.0990996353135,-121.66070575672694
289,2016-01-25,642411.38,2,6,1341,8669,2,1,4,3,5,3005,413,2013,2023,98009,47.37905936108979,-121.64171814443161
290,2017-05-11,549669.93,6,5,1912,1501,1,0,2,1,11,4397,904,2015,0,98001,47.47175288685748,-121.60243593895362
291,2019-10-10,519355.69,2,2,3620,2357,3,1,0,1,12,4301,1052,2013,2020,98002,47.76986929764803,-122.07402197306543
292,2018-01-20,598890.41,1,4,2429,1903,1,0,4,1,13,1169,1610,2008,2015,98010,47.630601279227974,-121.68559374853304
293,1977-01-29,552490.03,6,1,2502,2642,3,0,0,4,10,692,630,1966,0,98006,47.68293453873124,-122.08354538802611
294,1946-02-03,447399.55,5,6,2814,9353,2,1,1,3,8,2372,995,1945,0,98006,47.12628342671219,-121.61276685783395
295,2010-02-05,654243.55,1,4,1727,4711,1,0,1,3,12,3121,1817,1974,0,98007,47.1834013722158,-122.05155965752805
296,2012-11-25,505813.12,8,6,3530,3385,1,1,1,5,9,609,1508,2009,0,98009,47.3586986795492,-122.05706322786668
297,2016-08-04,583987.47,5,2,1940,7932,1,1,3,5,9,3584,1985,2015,0,98002,47.340903721653234,-121.93616743252197
298,1983-09-13,480677.78,4,6,4370,1006,1,0,0,5,2,3916,585,1920,0,98006,47.76354213652181,-122.52987642951626
299,2024-05-19,436763.96,7,4,3827,6783,3,0,3,2,11,2237,162,2022,0,98003,47.12038693268951,-122.14184435402684
300,1937-05-24,528364.92,2,1,2407,9519,3,1,0,5,3,1174,1023,1931,0,98002,47.18004381349654,-122.4289671093959
301,1985-03-17,470124.76,8,3,1521,2479,3,0,0,3,10,2511,1956,1946,0,98003,47.66595192194364,-121.94446951604836
302,1996-04-21,454348.3,5,6,3020,2843,2,0,2,1,11,2770,352,1954,0,98005,47.74568448108711,-122.18242854224599
303,1994-03-13,683969.97,8,5,1153,6695,3,1,3,2,7,684,1772,1988,0,98009,47.56473772402822,-122.37795022464208
304,1943-04-12,510548.92,5,4,997,3801,1,1,1,1,8,3273,1136,1939,0,98008,47.7845268871476,-122.22190043858738
305,2011-03-02,468626.38,3,2,3527,5338,3,0,1,3,9,2078,1541,2005,0,98001,47.38717324534434,-121.74636367953043
306,2023-03-02,441262.99,1,2,4669,5220,1,1,4,2,12,4166,1510,2002,0,98005,47.42381025318872,-122.57387063945467
307,1948-08-07,457715.56,5,4,1961,6055,2,1,1,4,6,1064,1113,1938,0,98006,47.46868605990063,-121.95648392480865
308,1992-09-01,391723.14,5,2,1097,6363,3,0,1,3,3,4412,661,1911,1928,98001,47.44683425736515,-122.0239217730551
309,2018-11-17,375875.64,8,1,3089,2634,1,1,0,1,13,3963,769,2016,0,98010,47.123735186200705,-121.83547672282941
310,1980-03-15,555154.69,2,3,4088,1720,3,1,4,1,7,1796,482,1910,0,98003,47.0552006718991,-122.15108407422001
311,2010-12-12,367535.9,3,1,1455,2451,3,0,2,2,2,1503,273,1986,1995,98003,47.44763172306646,-122.1602334721302
312,1974-02-08,513879.8,6,6,2123,6713,2,0,2,2,12,946,347,1907,0,98001,47.739459981528626,-122.36125596436932
313,1941-11-11,585666.33,4,2,1331,1420,2,0,3,5,6,1028,662,1913,0,98009,47.40710336259972,-122.30919389298748
314,2007-08-07,262392.61,7,6,2778,9473,1,1,4,5,10,1299,983,1971,0,98001,47.23967993468419,-122.12736292684865
315,2016-08-08,431368.65,7,5,2827,6684,3,1,4,2,12,2443,1788,1906,0,98006,47.28227447000405,-122.1540189490605
316,2006-10-08,463657.68,2,5,2527,9152,1,0,0,5,7,1410,1143,1972,1987,98002,47.619669659622865,-122.3351500475968
317,1966-12-03,446694.26,4,4,4223,5738,2,1,1,4,10,3319,857,1927,0,98009,47.302108346297985,-122.51072318527613
318,1964-07-19,460673.15,6,1,4705,7325,3,1,2,2,4,3815,261,1952,0,98008,47.48628804245177,-122.49332195815589
319,2016-04-07,535662.51,4,4,3013,7316,3,0,4,5,7,520,1594,2011,2024,98009,47.07737766246076,-122.20248459215534
320,2006-04-14,400239.86,8,4,1464,4959,1,0,2,1,4,2820,1197,1960,0,98006,47.21267810244499,-121.7489379028828
321,2019-09-13,473821.09,3,2,4148,3961,2,1,4,5,8,2096,554,1992,1999,98005,47.44996861414863,-122.50826433482527
322,1997-04-16,590069.97,1,4,2576,7991,2,1,3,3,10,1545,1676,1986,0,98008,47.44791598332344,-121.80882182358302
323,1974-02-20,410449.83,8,2,3444,7103,2,1,1,2,1,1477,465,1955,1977,98002,47.51426642833321,-122.35499239855832
324,1991-10-31,443504.42,1,4,3600,9544,1,1,1,4,11,898,950,1939,0,98003,47.173917991283595,-122.34169985205436
325,1995-02-18,556924.74,7,4,3287,4057,2,0,1,5,6,2369,453,1975,0,98004,47.72680276071003,-121.63035881978956
326,1944-10-09,637267.52,1,4,3068,6271,1,1,4,4,11,2929,565,1940,0,98006,47.518493301808775,-122.10651793236498
327,1986-11-06,395596.62,8,3,1758,8022,1,0,2,5,12,2780,1153,1905,1926,98006,47.46330712084462,-122.38280066746701
328,1955-08-26,571850.88,6,2,2432,6283,3,1,1,2,1,2394,307,1931,0,98010,47.279880155873734,-122.44350774117771
329,2004-02-14,524822.05,6,1,3827,8426,1,1,1,2,2,4465,1946,1998,2009,98005,47.35394092046293,-122.13524458014395
330,2023-03-22,590338.01,3,6,3506,3669,2,0,3,1,6,4351,185,2001,0,98010,47.462356467703614,-122.31288097274
331,1980-08-15,465994.17,4,3,4287,1475,2,1,3,4,10,624,1864,1913,0,98001,47.42254948857014,-122.0102175153345
332,1989-01-26,439357.51,4,3,2682,5337,1,1,0,1,13,2345,1114,1975,0,98002,47.58915493004496,-121.6356566637562
333,1980-06-02,571395.4,8,2,2325,5223,1,0,2,3,3,3033,1484,1901,0,98006,47.33665053040139,-122.56276577342027
334,2002-07-03,421404.18,6,3,4357,5048,2,1,2,1,10,3196,521,1982,0,98009,47.21485497111675,-121.71974549388229
335,2017-02-01,550975.4,6,5,1547,3042,3,0,0,4,11,3224,639,1984,0,98001,47.53251470570025,-122.27472852855936
336,2007-09-02,433613.79,2,4,3475,8834,3,1,1,2,1,2388,1622,1936,0,98001,47.6468637112916,-121.99014265256383
337,2023-09-27,656978.93,7,3,1104,5781,1,0,0,4,7,3077,1631,2016,0,98003,47.54846164336905,-122.46374897060414
338,2008-09-28,549494.38,1,2,4302,8586,1,0,0,5,6,4405,1343,1979,0,98006,47.11123112752281,-122.55304539940025
339,2008-07-09,479988.28,1,4,1914,6320,3,1,0,1,3,2747,1701,1932,1991,98010,47.1877875549418,-122.41969104178892
340,2021-01-26,481608.38,1,3,4523,6712,1,1,4,2,4,2882,1465,1966,0,98006,47.58526704656561,-122.2723689900404
341,1932-12-02,448226.09,1,4,2165,4869,2,0,0,5,11,3542,742,1909,1937,98006,47.16627682632133,-122.2142903637873
342,2019-06-25,457584.33,5,1,2135,4061,3,1,2,4,9,1756,335,2012,0,98010,47.70019369407884,-121.95140630105787
343,2013-06-03,441920.71,8,6,4338,8548,3,1,2,1,8,3348,1554,1960,0,98006,47.02708886446184,-122.05126229797307
344,2002-01-05,482957.58,6,6,1719,6186,2,0,3,2,12,1032,185,1948,0,98005,47.128160870430335,-122.5010922140204
345,1957-01-29,504493.09,3,4,2105,9521,2,1,0,3,11,3088,495,1957,1994,98005,47.7043806099115,-122.16663173874745
346,1975-08-31,552021.63,8,5,2524,8994,2,1,4,2,8,1917,401,1948,0,98005,47.74471539477648,-121.7038119075094
347,2023-06-08,474138.03,3,4,3622,5634,2,1,4,1,10,4018,1166,1970,0,98002,47.54283794241188,-122.23146806267195
348,2016-08-20,359886.74,4,3,3578,2312,3,1,1,4,11,1404,170,2016,0,98002,47.37876386478173,-121.73956314022392
349,1992-06-15,473439.71,3,4,1592,6633,3,1,4,3,12,1824,1400,1944,0,98007,47.090473183225996,-121.77739902034061
350,2022-08-12,592289.63,8,4,4117,3812,1,0,4,1,6,2529,719,2016,0,98004,47.43102016830161,-122.55150234024444
351,1945-02-20,605423.2,4,3,4760,3732,3,0,4,3,5,4302,506,1925,0,98005,47.54348094926962,-122.17869217577487
352,1983-09-05,451637.14,2,3,4380,3967,2,0,0,1,12,1365,1693,1979,0,98002,47.13591507854377,-121.94717641983284
353,2004-04-24,313597.53,7,5,1517,8070,2,0,3,3,12,4226,1035,2004,0,98009,47.47411626814833,-122.04060790238698
354,2023-01-10,499065.34,4,6,1882,1249,3,0,0,5,11,786,794,1974,0,98004,47.06042997180056,-121.6721996952938
355,1995-09-18,559161.34,2,6,2652,1839,3,1,3,1,9,3927,1603,1967,0,98003,47.52301949758745,-122.56075731480794
356,1978-09-17,396054.71,8,3,2807,8901,3,0,1,3,8,1850,1644,1974,0,98005,47.4924396308463,-122.39294761714342
357,1990-04-05,470141.41,1,5,2702,1043,1,0,3,3,6,798,574,1974,0,98009,47.541935767914325,-121.8646429306306
358,1968-02-02,418541.32,1,2,981,5792,1,0,0,5,13,3483,20,1924,1990,98008,47.76043308904373,-122.222316756317
359,2024-12-23,428399.36,2,4,1898,8676,1,0,4,1,1,3948,790,2007,2011,98001,47.589045352609894,-121.879376102168
360,1984-01-30,423783.24,1,1,863,2057,1,1,2,1,1,1990,643,1916,1957,98009,47.517506625309906,-122.0705482440357
361,2023-07-23,354702.44,2,5,2621,3948,3,0,2,3,6,3294,1576,2023,0,98010,47.20621973412498,-122.38043189660173
362,2010-07-01,402638.97,8,1,4676,1290,3,1,0,1,13,3722,851,1946,0,98004,47.50939319416501,-121.66908712193624
363,2024-05-17,400412.29,6,5,4537,2170,3,1,4,4,5,3657,1783,1982,2017,98009,47.22307702668557,-121.7760850367034
364,2015-07-03,615679.39,6,6,4719,8269,3,0,3,1,5,1833,632,1931,0,98008,47.23921967303215,-122.24705749774797
365,1941-05-14,558467.43,7,3,2438,4376,3,1,3,5,11,3852,362,1906,2014,98010,47.74634362426177,-122.56247264053218
366,1971-06-12,491645.2,8,2,1766,6698,2,1,4,4,1,964,1763,1936,1945,98001,47.37343368396776,-122.47668279353388
367,2021-10-15,515539.5,3,3,3660,8068,2,0,3,5,9,1475,63,1905,0,98007,47.30599462753522,-121.71600605938825
368,2021-05-08,419376.36,2,6,2573,3460,1,0,0,2,11,862,828,1997,0,98004,47.12383368764509,-122.21271114839868
369,2016-03-11,512554.02,2,4,2660,7455,2,1,2,2,4,1090,467,1939,1945,98006,47.46836379932704,-122.31223024417697
370,2011-09-02,517134.09,4,4,1534,6042,1,1,3,4,1,1850,1460,2006,2009,98001,47.70754101842658,-122.00892692555506
371,1970-05-16,444471.11,8,1,2014,4204,3,1,0,4,9,4192,319,1957,1984,98003,47.40512526315451,-122.00047946049796
372,2020-05-07,525426.12,1,5,4161,8212,3,0,2,5,7,3670,834,1992,0,98001,47.29733095926116,-122.06927048480142
373,2010-07-12,651422.76,6,5,1397,6276,1,0,0,3,6,1476,1226,2003,0,98010,47.60027872615343,-121.64848900380964
374,2024-10-10,532938.29,8,1,3797,6363,3,0,3,2,5,871,330,2024,0,98002,47.79127010808643,-122.1578355886221
375,1950-01-18,558903.13,8,3,3716,5436,1,0,2,3,12,3811,810,1937,1961,98008,47.38637910547215,-122.2987850320328
376,1978-08-08,573827.43,5,4,3155,9688,3,1,0,4,9,4226,313,1910,0,98007,47.24415675711662,-121.64182474497511
377,2017-05-11,462715.36,5,3,3796,4378,2,0,4,3,13,2961,173,2016,0,98002,47.538604837262696,-122.5583047515631
378,2000-08-07,508153.79,2,5,1200,1738,3,0,1,5,2,2370,1100,1942,0,98001,47.21454053798161,-122.0388742899989
379,2019-07-06,473645.15,5,6,1287,5031,1,0,2,2,10,1809,527,2010,0,98007,47.25494832706452,-122.0679557522779
380,2021-05-08,407331.9,4,3,3247,8714,2,1,3,4,2,4017,830,1986,1987,98007,47.10224206786207,-122.23195439440218
381,2024-11-25,469122.15,8,5,3432,9055,3,0,1,4,13,1390,999,2014,0,98001,47.69731282381915,-121.86425942011266
382,1966-03-11,405559.23,1,1,2265,8384,1,0,1,3,3,3981,513,1945,0,98003,47.158956799190946,-122.42922800537642
383,2018-07-31,567486.7,5,5,1170,4558,2,0,2,5,3,2536,611,1989,0,98007,47.11272426754918,-122.28406033133979
384,2023-09-21,558394.39,1,6,1994,9990,1,0,2,1,3,2025,422,2004,0,98008,47.28588432672671,-121.67549814312424
385,2023-07-18,590406.01,8,4,2814,4564,3,0,1,5,11,2258,1260,2005,0,98006,47.16348483974232,-121.73034539049377
386,2021-03-02,542969.96,4,4,4538,1280,2,1,3,4,2,1678,1465,2003,0,98004,47.243250282037366,-121.80576003419046
387,2023-12-08,688402.32,1,2,2582,4536,1,1,4,3,8,993,1205,1993,0,98007,47.55496657352658,-122.48220001800402
388,1960-03-19,530294.46,5,5,978,9514,3,0,4,3,7,3386,923,1908,0,98002,47.22092991144491,-122.43530449618413
389,2004-01-23,629033.61,6,6,3181,5476,2,0,3,1,7,2132,1023,1989,2007,98010,47.0963259657513,-121.74792120564084
390,2024-07-31,590154.24,8,2,4943,2552,1,0,0,3,10,2232,491,1912,0,98005,47.33527868961545,-122.3125241826136
391,1947-12-03,569227.57,3,4,3491,4100,3,1,2,5,13,1405,1615,1900,0,98004,47.66260701816337,-122.18900678550489
392,2009-12-09,601215.44,1,6,4138,4907,1,0,2,1,10,4291,547,1944,0,98005,47.749244564228206,-122.38295387602793
393,1923-07-19,635463.23,1,6,3645,1056,2,0,3,1,8,2815,556,1909,0,98006,47.055276458375545,-122.32911571066215
394,2020-11-26,706017.62,1,3,2135,2412,1,0,3,1,10,4416,1424,2019,0,98010,47.04611739625555,-122.56154933145616
395,1933-12-07,664878.33,7,2,3908,6136,3,0,2,2,3,4095,1237,1933,2018,98004,47.472336317380126,-122.27330037588642
396,2015-09-23,501903.18,7,2,3717,4623,2,0,1,2,5,3036,1800,2015,0,98002,47.2495161457536,-121.68172642488321
397,2020-11-27,515502.2,5,1,859,6358,1,1,4,5,10,3788,691,2012,0,98005,47.04520386877781,-121.60142270451514
398,1938-11-28,587835.52,7,2,3317,5980,2,0,0,2,8,1803,1002,1909,0,98004,47.75131197020598,-121.73928937051777
399,1947-06-08,425570.27,3,1,4181,1292,3,1,4,3,6,3608,1183,1921,0,98008,47.217308139494406,-122.33407603900376
400,1988-05-19,502233.06,3,6,3352,9705,1,1,2,2,5,2423,1223,1963,0,98003,47.54568922480204,-122.57907776589994
401,2014-04-16,557071.52,4,5,2270,9669,1,0,2,5,4,1644,958,1989,1999,98009,47.36071223257501,-122.06300847002014
402,2009-07-14,603981.83,4,2,3955,8840,2,1,1,5,2,2245,383,1980,0,98001,47.53649812374978,-122.23471131953377
403,2017-06-10,348394.44,8,2,3381,7063,2,0,3,2,5,3847,857,1974,0,98010,47.01592547749995,-121.94638314404334
404,1965-10-09,547864.04,3,4,4647,1064,2,0,2,3,6,1198,1566,1965,1965,98002,47.24104730761586,-122.4295062854864
405,2024-12-08,407020.77,2,4,3231,9646,2,1,1,4,1,2663,884,2017,0,98003,47.026624684550725,-121.98380830969079
406,2012-12-22,588354.48,5,1,2282,1173,3,0,2,4,10,4493,1288,2004,0,98006,47.07133715567968,-122.16307272389936
407,2020-07-03,496460.66,1,1,2384,8945,1,0,1,1,6,2888,983,2007,0,98001,47.71182367290781,-122.59340255220357
408,1964-12-09,557855.79,4,3,4757,1718,2,1,1,3,11,2872,495,1930,0,98008,47.40938116316615,-121.75048719799639
